signal_id,spot_at_5d,spot_at_10d,spot_at_20d,spot_at_40d,spot_at_primary_date,max_high_to_primary,max_low_to_primary,hit_primary,hit_range_low,hit_range_high,direction_correct,days_to_primary_hit,max_drawdown_pct,final_status,resolved_date,last_updated
20260503_UNFI_sun_call,52.27,50.77,,,50.57,53.18,49.16,True,False,True,False,0,-4.0593,hit_primary,2026-06-01,2026-06-01T21:48:29+00:00
20260503_VNOM_sun_call,47.509998,49.119999,,,48.98,51.130001,46.080002,True,True,True,False,0,-7.6553,hit_primary,2026-06-01,2026-06-01T21:48:34+00:00
20260503_VOD_sun_put,16.32,15.0,,,14.96,16.610001,14.67,True,True,True,True,0,2.8483,hit_primary,2026-06-01,2026-06-01T21:48:38+00:00
20260503_VTR_sun_call,87.690002,88.139999,,,87.449997,91.059998,85.169998,True,False,True,False,0,-3.2379,hit_primary,2026-06-01,2026-06-01T21:48:29+00:00
20260503_WMT_sun_call,127.589996,133.339996,,,131.449997,133.949997,126.379997,True,False,True,False,0,-3.7911,hit_primary,2026-06-01,2026-06-01T21:48:25+00:00
20260503_XHR_sun_call,16.6,16.370001,,,15.91,17.129999,15.81,True,False,True,False,0,-5.386,hit_primary,2026-06-01,2026-06-01T21:48:31+00:00
20260504_AAPL_sun_call,292.679993,297.839996,,,300.230011,303.200012,274.859985,True,False,True,True,0,-1.8603,hit_primary,2026-06-01,2026-06-01T21:48:39+00:00
20260504_GPI_sun_put,348.600006,317.179993,,,313.619995,358.309998,313.549988,True,True,False,True,0,1.312,hit_primary,2026-06-01,2026-06-01T21:48:41+00:00
20260504_INTC_sun_call,129.440002,108.169998,,,108.769997,132.75,95.599998,True,False,True,True,0,-5.1305,hit_primary,2026-06-01,2026-06-01T21:48:40+00:00
20260504_NVDA_sun_call,219.440002,222.320007,,,225.320007,236.539993,194.740005,True,True,True,True,3,-1.706,hit_primary,2026-06-01,2026-06-01T21:48:39+00:00
20260504_PLTR_sun_call,136.889999,135.139999,,,133.990005,149.639999,128.75,False,True,False,False,,-10.8441,direction_wrong,2026-06-01,2026-06-01T21:48:40+00:00
20260505_NVDA_sun_call,220.779999,220.610001,,,225.320007,236.539993,196.029999,True,True,True,True,2,-0.285,hit_primary,2026-06-01,2026-06-01T21:48:39+00:00
20260530_AAPL_sun_call,,,,,,310.929993,305.029999,True,False,False,,0,-2.0299,pending,,2026-06-01T21:48:39+00:00
20260530_GPI_sun_call,,,,,,318.589996,307.649994,False,True,False,,,-2.747,pending,,2026-06-01T21:48:41+00:00
20260530_INTC_sun_call,,,,,,113.300003,106.330002,False,True,False,,,-7.8005,pending,,2026-06-01T21:48:40+00:00
20260530_NVDA_sun_call,,,,,,224.869995,215.699997,True,False,False,,0,1.5107,pending,,2026-06-01T21:48:39+00:00
20260530_PLTR_sun_call,,,,,,163.689896,155.880005,True,False,True,,0,-0.3194,pending,,2026-06-01T21:48:40+00:00
20260531_AAPL_sun_call,,,,,,310.929993,305.029999,True,False,False,,0,-2.0299,pending,,2026-06-01T21:48:39+00:00
20260531_GPI_sun_call,,,,,,318.589996,307.649994,False,True,False,,,-2.747,pending,,2026-06-01T21:48:41+00:00
20260531_INTC_sun_call,,,,,,113.300003,106.330002,False,True,False,,,-7.8005,pending,,2026-06-01T21:48:40+00:00
20260531_NVDA_sun_call,,,,,,224.869995,215.699997,True,False,False,,0,1.5107,pending,,2026-06-01T21:48:39+00:00
20260531_PLTR_sun_call,,,,,,163.689896,155.880005,True,False,True,,0,-0.3194,pending,,2026-06-01T21:48:40+00:00
