signal_id,spot_at_5d,spot_at_10d,spot_at_20d,spot_at_40d,spot_at_primary_date,max_high_to_primary,max_low_to_primary,hit_primary,hit_range_low,hit_range_high,direction_correct,days_to_primary_hit,max_drawdown_pct,final_status,resolved_date,last_updated
trackb_cont_AAON_20260603,,,,,,150.460007,141.130005,,,,,,-3.9867,pending,,2026-06-04T13:20:21+00:00
trackb_cont_AAON_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:20:21+00:00
trackb_cont_AAPL_20260603,,,,,,316.940002,308.850006,,,,,,-0.8507,pending,,2026-06-04T13:19:46+00:00
trackb_cont_AAPL_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:19:46+00:00
trackb_cont_AAT_20260603,,,,,,23.530001,23.190001,,,,,,-0.3438,pending,,2026-06-04T13:20:23+00:00
trackb_cont_AAT_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:20:23+00:00
trackb_cont_ABAT_20260603,,,,,,3.85,3.605,,,,,,-2.3062,pending,,2026-06-04T13:20:02+00:00
trackb_cont_ABAT_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:20:02+00:00
trackb_cont_ABBV_20260603,,,,,,219.539993,213.729996,,,,,,-2.2457,pending,,2026-06-04T13:21:10+00:00
trackb_cont_ABBV_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:21:10+00:00
trackb_cont_ACMR_20260603,,,,,,93.5,86.629997,,,,,,-2.843,pending,,2026-06-04T13:20:06+00:00
trackb_cont_ACMR_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:20:06+00:00
trackb_cont_ACVA_20260603,,,,,,6.2,5.715,,,,,,-3.7068,pending,,2026-06-04T13:21:22+00:00
trackb_cont_ACVA_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:21:22+00:00
trackb_cont_ADI_20260603,,,,,,439.700012,418.220001,,,,,,-3.0147,pending,,2026-06-04T13:21:04+00:00
trackb_cont_ADI_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:21:04+00:00
trackb_cont_ADM_20260603,,,,,,85.370003,82.43,,,,,,-2.8349,pending,,2026-06-04T13:20:38+00:00
trackb_cont_ADM_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:20:38+00:00
trackb_cont_ADP_20260603,,,,,,229.929993,225.0,,,,,,-0.3234,pending,,2026-06-04T13:20:30+00:00
trackb_cont_ADP_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:20:30+00:00
trackb_cont_ADTN_20260603,,,,,,18.299999,17.18,,,,,,-0.751,pending,,2026-06-04T13:21:28+00:00
trackb_cont_ADTN_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:21:28+00:00
trackb_cont_AEHR_20260603,,,,,,121.800003,111.199997,,,,,,-3.2455,pending,,2026-06-04T13:19:53+00:00
trackb_cont_AEHR_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:19:53+00:00
trackb_cont_AFRM_20260603,,,,,,70.650002,64.900002,,,,,,-1.1349,pending,,2026-06-04T13:21:24+00:00
trackb_cont_AFRM_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:21:24+00:00
trackb_cont_AGL_20260603,,,,,,86.599998,80.0,,,,,,-5.482,pending,,2026-06-04T13:20:29+00:00
trackb_cont_AGL_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:20:29+00:00
trackb_cont_AHRT_20260603,,,,,,6.72,6.59,,,,,,-0.153,pending,,2026-06-04T13:21:05+00:00
trackb_cont_AHRT_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:21:05+00:00
trackb_cont_AIV_20260603,,,,,,4.3,4.25,,,,,,-0.5848,pending,,2026-06-04T13:21:08+00:00
trackb_cont_AIV_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:21:08+00:00
trackb_cont_AKAM_20260603,,,,,,164.800003,155.630005,,,,,,-4.0742,pending,,2026-06-04T13:20:20+00:00
trackb_cont_AKAM_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:20:20+00:00
trackb_cont_ALAB_20260603,,,,,,372.369995,337.0,,,,,,-5.0035,pending,,2026-06-04T13:19:46+00:00
trackb_cont_ALAB_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:19:46+00:00
trackb_cont_ALGT_20260603,,,,,,86.239998,82.620003,,,,,,-2.5248,pending,,2026-06-04T13:21:17+00:00
trackb_cont_ALGT_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:21:17+00:00
trackb_cont_ALM_20260603,,,,,,21.0,19.82,,,,,,-3.2935,pending,,2026-06-04T13:21:24+00:00
trackb_cont_ALM_20260604,,,,,,,,,,,,,,pending,,2026-06-04T13:21:24+00:00
